mîzân-ı harâret,mbu2ro1ebo1 xrerbo2
mîzân,mbu2ro1ebo1
mûcib olmak,mwxu1bu1 ew
mûcib-i teşekkî,mwxu1bu1 bo2so3ky
mûcib,mwxu1bu1
mûcid,mwxu1d
mûris olmak,mwrbo3 ew
mûris-i mevt,mwrbo3 mwbo2
mûris,mwrbo3
mûsîkî,mwsbu2fo2y
mü'essir,mwo5bo3r
mü'min,mwo5mbo1
mü'minîn,mwo5mbo1bu2bo1
mübalağa,mbu1elao1h
mübhem,mbu1hm
mübrim (mübrem),mbu1rm
mübrim,mbu1rm
mübtedî,mbu1bo2dy
mübtelâ etmek,mbu1bo2le e
mübtelâ olmak,mbu1bo2le ew
mübtelâ,mbu1bo2le
mübtenî,mbu1bo2bo1y
mübâdele etmek,mbu1edlh e
mübâdele,mbu1edlh
mübâderet etmek,mbu1edrbo2 e
mübâhase etmek,mbu1exbo3h e
mübâhase,mbu1exbo3h
mübâhese,mbu1exbo3h
mübâhesesine girişmek,mbu1exbo3h sbo1h kbu2r so3mk
mübâlağa etmek,mbu1elao1h e
mübâlağa,mbu1elao1h
mübârek add etmek,mbu1erk ade
mübârek bir mahalle ilticâ etmek,mbu1erk bu1rmxlh elbo2xu1e e
mübârek etmek,mbu1erk e
mübârek nesne hakkında mugâyir-i ihtirâm evzâa,mbu1erk bo1sbo1h xfo2bo1dh mao1ebu2rexbo2rem ewzo1eah
mübârek olsun,mbu1erk ewlswbo1
mübârek,mbu1erk
mübâreklik,mbu1erklk
mübâya'a etmek,mbu1ebu2ah e
mübâşeret etmek,mbu1eso3rbo2 e
mübâşeret,mbu1eso3rbo2
mübâşerete etmek,mbu1eso3rbo2 e
mücedded,mxu1dd
müceddeden,mxu1ddeo44
mücellid,mxu1ld
mücerred,mxu1rd
mücessem,mxu1sm
mücessemci,mxu1smxu1y
mücevherât,mxu1whrebo2
mücevvef,mxu1wfo1
mücmel,mxu1ml
mücrim,mxu1rm
mücrime dava açmak,mxu1rmh dawy exu3mfo2
müctebâ,mxu1bo2bu1e
müctemi olmak,mxu1bo2ma e
mücâdele etmek,mxu1edlh e
mücâdele,mxu1edlh
mücâmaa etmek,mxu1emah e
mücâveret,mxu1ewrbo2
mücâvir,mxu1ewr
mücâzât etmek,mxu1ero1ebo2 e
mücâzât olunmak şartıyla,mxu1ero1ebo2 ewlbo1mfo2 so3rtbu2lh
mücâzât,mxu1ero1ebo2
mücâzâttan beri olmaklık,mxu1ero1ebo2dbo1 bu1ry ewlmfo2lfo2
müddet-i ömr,mdbo2 amr
müddet,mdbo2
müddeî aleyh,mday albu2h
müddeî-aleyh,mday albu2h
müddeî,mday
müdebbir-i umûr-ı cumhûr,mdbu1remwrxu1mhwr
müdehhen,mdhbo1
müdekkik,mdfo2fo2
müdekkikâne,mdfo2fo2ebo1h
müderris,mdrs
müderrrislik etmek,mdrslk e
müdevver,mdwr
müdhiş,mdhso3
müdâfaa etmek,mdefo1ah e
müdâhale etmek,mdexo1lh e
müdâhane etmek,mdehbo1h e
müdâhane,mdehbo1h
müdârâ etmek,mdere e
müdâvemet,mdewmbo2
müdür,mdbu2r
müellif,mwo5lfo1
müennes,mwo5bo1bo3
müessir,mwo5bo3r
müferrih,mfo1rx
müfid,mfo1bu2d
müflis olmak,mfo1ls ew
müflis,mfo1ls
müflislik,mfo1lslk
müfred,mfo1rd
müfsid,mfo1sd
müftehir,mfo1bo2xo1r
müftî,mfo1bo2y
müfârakat etmek,mfo1erfo2bo2 e
müfârakat,mfo1erfo2bo2
müfârekat etmek,mfo1erfo2bo2 e
mühendis,mhbo1ds
müheyyâ,mhbu2e
mühim,mhm
mühimm,mhm
mühimmât-ı harbiyye,mhmebo2 xrbu1bu2h
mühimmât,mhmebo2
mühlet vermek,mhlbo2 wbu2rmk
mühlet,mhlbo2
mühlik,mhlk
mühr balmumu,mhrbu1elmwmy
mühr,mhr
mührünü açmak,mhrbu2bo1y exu3mfo2
mühtedî,mhbo2dy
mühürlemek,mhr lmk
mükaab,mkabu1
mükedder etmek,mkdre
mükedder olmak,mkdrew
mükedder,mkdr
mükellef,mklfo1
mükemmel,mkml
mükerreren gözden geçirmek,mkrreo44 kwro1dbo1 kxu3wrmk
mükerreren inbikten çekmek,mkrreo44 ebo1bu1bu2fo2dbo1 xu3kmk
mükerreren,mkrreo44
mükrim,mkrm
mükâfât,mkefo1ebo2
mükâfâtsız,mkefo1ebo2sro1
mükâfâtını vermek,mkefo1ebo2bo2y wbu2rmk
mükâfâtını vermek,mkefo1ebo2bo1y wbu2rmk
mükâleme etmek,mkelmh e
mükâleme,mkelmh
mükâtebe etmek,mkebo2bu1h e
mükâtebe,mkebo2bu1h
mülahham,mlxm
mülayim etmek,mlebu2m e
mülayim havâ,mlebu2m hwe
mülazım,mlero1m
mülebbes,mlbu1s
mülevves,mlwbo3
müleyyin,mlbu2bo1
mülk sâhibi,mlk zexbu1y
mülk-i mevrûs,mlk mwrwbo3
mülk,mlk
mülkiyyet,mlkbu2bo2
mülteci,mlbo2xu1y
mülteka,mlbo2fo2y
mültezim,mlbo2ro1m
mülâhaza etmek,mlexto1h e
mülâhaza,mlexto1h
mülâki olmak,mlefo2y ew
mülâkât etmek,mlefo2ebo2 e
mülâkât,mlefo2ebo2
mülâsık olmak,mlezfo2 ew
mülâsık,mlezfo2
mülâyim,mlebu2m
mülâzemet etmek,mlero1mbo2 e
mülâzım-kapudân,mlero1m fo2bu3wdebo1
mülâzım,mlero1m
müma-ileyh,mwmy elbu2h
mümass,mmes
mümin,mwo5mbo1
mümkün mertebe,mmkbo1 mrbo2bu1h
mümkün,mmkbo1
mümtâz,mmbo2ero1
mümânaat etmek,mmebo1abo2 e
mümânaat,mmebo1abo2
mümâselet etmek,mmebo3lbo2 e
mümâselet,mmebo3lbo2
mümâsil,mmebo3l
münbit,mbo1bu1bo2
müncemid olmak,mbo1xu1mdew
müncemid,mbo1xu1md
müncer olmak,mbo1xu1rew
müneccim,mbo1xu1m
münevver olmak,mbo1wrew
münevver,mbo1wr
münfasıl,mbo1fo1zl
münferic,mbo1fo1rxu1
münferice,mbo1fo1rxu1h
münferid,mbo1fo1rd
münferiden,mbo1fo1rdeo44
münhall olmak,mbo1xl ew
münhanî,mbo1xbo1y
münharif olmak,mbo1xrfo1 ew
münharif,mbo1xrfo1
münhasır,mbo1xzr
münhezim kılmak,mbo1hro1m fo2bu2lmfo2
münkarız olmak,mbo1fo2rzo1 e
münkarız,mbo1fo2rzo1
münkati olmak,mbo1fo2ta ew
münkatı olmak,mbo1fo2ta ew
münkatı' olmak,mbo1fo2ta e
münkatı' olmak,mbo1fo2ta ew
münkatı',mbo1fo2ta
münkazî olmak,mbo1fo2zo1y ew
münkazî,mbo1fo2zo1y
münkir-bi-llâh,mbo1krbu1ellh
münkir-billah,mbo1krbu1ellh
münkâd olmak,mbo1fo2ed ew
münkâd olmak,mbo1fo2edew
münkâd,mbo1fo2ed
münsif,mbo1zfo1
müntahab,mbo1bo2xo1bu1
müntehi olmak,mbo1bo2hy ew
müntesib olmak,mbo1bo2sbu1 ew
müntic olmak,mbo1bo2xu1 ew
münzevî,mbo1ro1wy
münzevî,mbo1ro1y
münâdi,mbo1edy
münâdî,mbo1edy
münâsebet alır,mbo1esbu1bo2 elwr
münâsebet,mbo1esbu1
münâsebet,mbo1esbu1bo2
münâsebetiyle,mbo1esbu1bo2bu2lh
münâsebetli,mbo1esbu1bu1bo2lw
münâsebetsiz,mbo1esbu1bo2sro1
münâsebetsiz,mbo1esbo1bo2sro1
münâsib görmek,mbo1esbu1 kwrmk
münâsib,mbo1esbu1
münâza'a,mbo1ero1ah
münâzaa etmek,mbo1ero1ah e
münâzaa,mbo1ero1ah
münîr olmak,mbo1bu2rew
münîr,mbo1bu2r
müptelâ olmak,mbu1bo2le ew
mürd,mrd
mürde,mrdh
mürdüm eriği,mwrdm erbu2ky
müreffeh-ül-hâl olmak,mrfo1h elxel ew
mürekkeb damlatmak,mrkbu1 tmlebo2mfo2
mürekkeb hokkası,mrkbu1 xfo2h sy
mürekkeb sürmek,mrkbu1 swrmk
mürekkeb,mrkbu1
mürekkeplemek,mrkbu1lmk
müretteb,mrbo2bu1
mürr-i sâfî,mrzefo1y
mürsel,mrsl
mürtedd olmak,mrbo2d ew
mürtedd,mrbo2d
mürtefi,mrbo2fo1a
mürteşi,mrbo2so3y
mürver ağacı,mrwreao1exu1y
mürvârid,mrwerbu2d
mürâcaat etmek,mrexu1abo2 e
mürâcaat,mrexu1abo2
mürâkabe etmek,mrefo2bu1h e
mürâyî,mrebu2y
mürûr etmek,mrwre
mürûr,mrwr
mürûriyye,mrwrbu2h
mürûrunda,mrwrbo1dh
müsecca,msxu1a
müseddes,msds
müselles,mbo3lbo3
müsemmen,mbo3mbo1
müshil,mshl
müsinn,msbo1
müslim,mslm
müslimîn,mslmbu2bo1
müslüman,mslmebo1
müslümanca,mslmebo1xu1h
müslümân,mslmebo1
müsmir,mbo3mr
müsrif,msrfo1
müsta'cel,msbo2axu1l
müstahakk olmak,msbo2xfo2 ew
müstahakk,msbo2xfo2
müstahdem olmak,msbo2xo1dm ew
müstahfızîn askeri,msbo2xfo1to1bu2bo1 askry
müstahkar,msbo2xfo2r
müstahkem,msbo2xkm
müstahsen,msbo2xsbo1
müstaid,msbo2ad
müstaidd,msbo2ad
müstakbel,msbo2fo2bu1l
müstakbelden bahisle katiyyen hükm etmek,msbo2fo2bu1ldbo1 bu1xbo3lh fo2tabu2e xkm e
müstakil,msbo2fo2l
müstakîm-ül-etvâr,msbo2fo2bu2m eletwer
müstakîm,msbo2fo2bu2m
müstamel,msbo2aml
müstaskî,msbo2sfo2y
müstağrak etmek,msbo2ao1rfo2 e
müste'cir,msbo2eo5xu1r
müstebân,msbo2bu1ebo1
müstehak olduğu,msbo2xfo2 ewldbu2ao1y
müstekreh,msbo2krh
müstemirr olmak,msbo2mr ew
müstemirr,msbo2mr
müstenâr olmak,msbo2bo1erew
müstenâr,msbo2bo1er
müstesnâ olarak,msbo2so3bo1e ewlh rfo2
müstesnâ tutmak,msbo2bo3bo1e twbo2mfo2
müstevî,msbo2wy
müsteşâr,msbo2so3er
müsvedde,mswdh
müsâade etmek,mseadh e
müsâade,mseadh
müsâadeci,mseadh xu1y
müsâbakat etmek,msebu1fo2bo2 e
müsâbakat,msebu1fo2bo2
müsâberet etmek,mbo3ebu1rbo2 e
müsâdere etmek,mzedrh e
müsâfir olmak,msefo1rew
müsâfir,msefo1r
müsâfireten kalmak,msefo1rho2 fo2elmfo2
müsâfireten oturmak,msefo1rho2 ewtwrmfo2
müsâid rüzgâr,mseadrwro1ker
müsâid,msead
müsâlaha,mzelxh
müsâmaha etmek,msemxh e
müsâmaha,msemxh
müsâmahacı,msemxh xu1y
müsâraat,mserabo2
müsâvi olmak,msewy ew
müsâvi,msewy
müsâvî,msewy
mütaaffin,mbo2afo1bo1
mütaahhid,mbo2ahd
mütaâkib olmak,mbo2aefo2bu1
mütaâkib,mbo2aefo2bu1
mütaâkiben,mbo2aefo2bu1eo44
müte'allik olmak,mbo2alfo2 ew
müte'assir,mbo2asr
müteaccib olmak,mbo2axu1bu1 ew
müteaccib,mbo2axu1bu1
müteahhir,mbo2eo5xo1r
müteahhirîn,mbo2eo5xo1rbu2bo1
müteakiben,mbo2afo2bu1e
müteallik olmak,mbo2alfo2 ew
müteallik,mbo2alfo2
müteayyin,mbo2abu2bo1
mütebahhir,mbo2bu1xr
mütebâdil,mbo2bu1edl
mütecâviz olmak,mbo2xu1ewro1ew
mütecâviz,mbo2xu1ewro1
mütedeyyin,mbo2dbu2bo1
mütedâvil,mbo2dewl
müteehhil,mbo2eo5hl
müteessif,mbo2eo5sfo1
müteessir,mbo2eo5bo3r
müteferriat,mbo2fo1raebo2
müteferrik,mbo2fo1rfo2
müteferriâtını meydâna çıkarmak,mbo2fo1raebo2bo1y mbu2debo1h xu3bu2fo2ermfo2
mütehakkim,mbo2xkm
mütehammil olmak,mbo2xml ew
mütehammil,mbo2xml
mütehattem,mbo2xbo2m
mütehattim,mbo2xbo2m
mütehayyile,mbo2xo1bu2lh
mütehayyir olmak,mbo2xbu2rew
mütekebbir,mbo2kbu1r
mütekâid,mbo2fo2ead
mütelevvin,mbo2lwbo1
mütelezziz olmak,mbo2ldo1do1ew
mütemekkin olmak,mbo2mkbo1 ew
mütemekkin,mbo2mkbo1
mütemellik olmak,mbo2mlk ew
mütemerrid,mbo2mrd
mütemevvil,mbo2mwl
mütemâdiyen,mbo2me dbu2eo44
mütemâdî,mbo2medy
mütemâyil olmak,mbo2mebu2l ew
mütenevvi',mbo2bo1wa
mütenâhî,mbo2bo1ehy
mütenâsib,mbo2bo1esbu1
mütenâvib,mbo2bo1ewbu1
mütenâvibeten,mbo2bo1ewbu1ho2
müterakkî olmak,mbo2rfo2y ew
mütercim,mbo2rxu1m
mütereddid,mbo2rdd
müterettib olmak,mbo2rbo2bu1 ew
müterâdif,mbo2redfo1
mütesellim,mbo2slm
mütesâviyyu-l-azlâ',mbo2sewy elezo1lea
mütetâlî,mbo2bo2ely
müteveffâ,mbo2wfo1e
müteveffâ,mbo2wfo2e
mütevekkil olmak,mbo2wkl ew
mütevâliyyeten,mbo2welbu2ho2
mütevâlî,mbo2wely
mütevâris,mbo2werbo3
mütevâtir,mbo2webo2r
mütevâz-il-adlâ',mbo2wero1y elezo1lea
mütevâzi,mbo2wero1y
mütevâzı',mbo2wezo1a
müteyakkız,mbo2bu2fo2to1
müteâkib olmak,mbo2aefo2bu1 ew
müteârif,mbo2aerfo1
müteşekki olmak,mbo2so3ky ew
müteşekkir,mbo2so3kr
müttakî,mbo2fo2y
müttefik,mbo2fo1fo2
müttefikîn,mbo2fo1fo2bu2bo1
müttehid-ül-ara,mbo2xd elere
müttekaddimîn,mbo2fo2dmbu2bo1
mütâlaa beyân etmek,mtelah bu1bu2ebo1 e
mütâlaa etmek,mtelah e
mütâlaa,mtelah
mütâlaasından,mtelah sbo1dbo1
mütâlebe,mtelbu1h
mütâreke,mbo2erkh
müverrih,mwrxo1
müvâzi,mwero1y
müzdevic,mro1dwxu1
müzdâd olmak,mro1dedew
müzekker,mdo1kr
müzevvir,mro1wr
müzâkere,mdo1ekrh
müzâyede,mro1ebu2dh
müşemma (muşamba),mso3ma
müşfik,mso3fo1fo2
müşg,mso3k
müşkil,mso3kl
müşkül,mso3kl
müşküllük,mso3klk
müştebik,mso3bo2bu1k
müştemil olmak,mso3bo2ml ew
müşterek olmak,mso3bo2rk ew
müşterek,mso3bo2rk
müştereken,mso3bo2rkeo44
müşteri,mso3bo2ry
müşterî,mso3bo2ry
müştâk olmak,mso3bo2efo2 ew
müşâ',mso3ea
müşâbehet,mso3ebu1hbo2
müşâbeheti olmak,mso3ebu1hbo2y ew
müşâbih olmak,mso3ebu1h ew
müşâbih,mso3ebu1h
müşâfehet,mso3efo1hh
müşâhede etmek,mso3ehdh e
müşâhede,mso3ehdh
müşârün-ileyh,mso3erelbu2h
müşâvere etmek,mso3ewrh e
müşâvere,mso3ewrh
müşîr,mso3bu2r
mıh,mbu2xo1
mıhlamak,mbu2xo1lemfo2
mıknatıs,mfo2bo1etbu2s
mıntaka-i hârre,mbo1tfo2h xerh
mıntaka-i mutedile,mbo1tfo2hcmbo2adlh
mıntaka,mbo1tfo2h
mıntakat-ül-burûc,mbo1tfo2ho2 elbu1rwxu1
mıntıka-i hârre,mbo1tfo2hcxerh
mıntıka-i mutedile,mbo1tfo2hcmabo2dlh
mıntıka-i müncemide,mbo1tfo2h mbo1xu1mdh
mıntıka,mbo1tfo2h
mırıldama,mrldemh
mırıldanmak,mrldebo1mfo2
mıskala etmek,mzfo2lh e
mıskala,mzfo2lh
mısrâ',mzrea
mızrak,mro1refo2
mızrakla vurmak,mro1refo2lh ewrmfo2
na,bo1e
nabz,bo1bu1zo1
nabız gibi vurmak,bo1bu1zo1 kbu1y ewrmfo2
nafaka,bo1fo1fo2h
nafile,bo1efo1lh
nahis,bo1xs
nahiss,bo1xs
nahv,bo1xw
nahvet,bo1xo1wbo2
nakd,bo1fo2d
nakkare,bo1fo2erh
nakkaş,bo1fo2eso3
nakl etmek,bo1fo2l e
nakl,bo1fo2l
nakliyye,bo1fo2lbu2h
naks etmek,bo1fo2z e
nakz etmek,bo1fo2zo1 e
nakîsa,bo1fo2bu2zo1h
nakış,bo1fo2so3
nal,bo1al
nalbant,bo1albu1bo1d
nalin,bo1albu2bo1
nallamak,bo1allmfo2
namlu,bo1emlw
namâz kılmak,bo1mero1 fo2bu2lmfo2
namâz,bo1mero1
nane,bo1abo1ea
nane,bo1abo1a
nane,bo1abo1h
nankör,bo1ebo1kwr
nankörlük,bo1ebo1kwrlk
nar,bo1er
nargile,bo1erklh
narh,bo1rxo1
narin,bo1erbu2bo1
nasb etmek,bo1zbu1 e
nasb,bo1zbu1
nasr,bo1zr
nasîhat etmek,bo1zbu2xbo2 e
nasîhat vermek,bo1zbu2xbo2 wbu2rmk
nasîhat,bo1zbu2xbo2
nasût,bo1eswbo2
nasıl olursa olsun,bo1zl ewlwresh ewlswbo1
nasıl olursa,bo1zl ewlwrsh
nasıl,bo1zl
nasılsınız?,bo1zl skro1
nasır,bo1zr
navi,bo1ewy
nay,bo1ey
nazar etmek,bo1to1re
nazar olunan hey'et,bo1to1rewlbo1ebo1 hbu2bo5bo2
nazar,bo1to1r
nazaran,bo1treo44
nazaran,bo1to1reo44
nazarî,bo1to1ry
nazm etmek,bo1to1m e
nazîr,bo1to1bu2r
nazîre,bo1to1bu2rh
ne alacak ne verecek,bo1h elh xu1fo2 bo1h wbu2rh xu1k
ne fâide,bo1h fo1ebo5dh
ne güzel,bo1h kwro1l
ne kadar,bo1fo2dr
ne müddet,bo1h mdbo2
ne o ne bu,bo1h ewbo1h bu1w
ne o ne o,bo1h ewbo1h ew
ne pek iyi ne pek fenâ,bo1h bu3k ebu2wbo1h bu3k fo1bo1e
ne sûretle,bo1h zwrbo2lh
ne türlü akla hizmet ettin?,bo1h drlw afo2lh xo1dmbo2 ebu2bo2dk
ne türlü,bo1h drlw
ne vakit,bo1h wfo2bo2
ne var?,bo1h wer
ne vechile,bo1h wxu1hlh
ne yapacağını bilmemek,bo1h bu2e bu3h xu1ao1bo1y bu1lme mk
ne yapıyorsunuz?,bo1h bu2ebu3bu2wrskro1
ne zaman,bo1h ro1mebo1
ne,bo1h
neam,bo1am
neb' etmek,bo1bu1a e
nebze,bo1bu1do1h
nebât şekeri,bo1bu1ebo2 so3kry
nebât,bo1bu1ebo2
nebâtların suyu,bo1bu1ebo2lrk zwbu2y
nebâtî,bo1bu1ebo2y
nebî,bo1bu1y
nebîre,bo1bu1bu2rh
necis,bo1xu1s
necis,bo1xu3s
necm,bo1xu1m
necâset,bo1xu1esbo2
necât,bo1xu1ebo2
necîb,bo1xu1bu2bu1
nedret,bo1drbo2
nedâmet-i külliye,bo1dembo2 klbu2h
nedâmet-maa-ye's,bo1dembo2 ma bu2eo5s
nedâmet,bo1dembo2
nef',bo1fo1a
nefer,bo1fo1r
neferât,bo1fo1rebo2
nefes alamamak,bo1fo1s elh memfo2
nefes almak,bo1fo1s elmfo2
nefes deliği,bo1fo1s dlbu2ky
nefes çekişi,bo1fo1s xu3kso3y
nefes çekmek,bo1fo1s xu3kmk
nefes,bo1fo1s
nefesi hapsetmek,bo1fo1sy xbu1s e
nefesle içeri çekmek,bo1fo1slh ebu2xu1rwxu3kmk
nefeslik,bo1dslk
nefeslik,bo1fo1slk
nefret,bo1fo1rbo2
nefs-i mütekellim,bo1fo1s mbo2klm
nefs,bo1fo1s
nefsi gelmek,bo1fo1sy klmk
nefsâniyyet etmek,bo1fo1sebo1bu2bo2 e
nefsâniyyet,bo1fo1sebo1bu2bo2
nefsâniyyetli,bo1fo1sebo1bu2bo2lw
nefsânî,bo1fo1sebo1y
neft yağı,bo1fo1bo2 bu2eao1y
neft,bo1fo1bo2
nefy etmek,bo1fo1y e
nefy,bo1fo1y
nefîs şey,bo1fo1bu2s so3y
nefîs,bo1fo1bu2s
nehb etmek,bo1hbu1 e
nehir,bo1hr
nehr,bo1hr
nehrin iki dirseği arasında olan doğruca yeri,bo1hrk ebu2ky dbu2rsky eresbo1dh ewlebo1 twao1rbu2xu1h bu2ry
nehy etmek,bo1hy e
nekbet,bo1kbu1bo2
nekreli,bo1krh lw
neleri var?,bo1lry wer
nem var?,bo1h m wer
nem-nâk (nemlak),bo1mbo1ek
nem,bo1m
nemek-be-harâm,bo1mk bu1xrem
nemek,bo1mk
nemiz var?,bo1h mro1wer
nemletmek,bo1mlbo2mk
nemli,bo1mlw
nemâ,bo1me
neniz var?,bo1h kro1wer
ner,bo1r
nerdiban (merdiven),bo1rdbu1ebo1
nerdibân,bo1rdbu1ebo1
nerede,bo1rh dh
nereden,bo1rh dbo1
nerelerde,bo1rh lrdh
nerelere,bo1rh lrh
nereye,bo1rh bu2h
nergis,bo1rks
nerm,bo1rm
nesc etmek,bo1sxu1 e
nesc,bo1sxu1
neseb,bo1sbu1
nesi var?,bo1h sy wer
nesir,bo1bo3r
nesne,bo1sbo1h
nesr,bo1bo3r
nessâc,bo1sexu1
netîce vermek,bo1bo2bu2xu1h wbu2rmk
netîce,bo1bo2bu2xu1h
nev',bo1wa
nev'i benî beşer,bo1wa bu1bo1y bu1so3r
nev,bo1w
neverd,bo1wrd
nevl (navlun),bo1wl
nevla tutmak,bo1wllh twbo2mfo2
nevla vermek,bo1wlh wbu2rmk
nevlâ tutmak (navluna),bo1wlh twbo2mfo2
nevm,bo1wm
nevâzil,bo1wero1l
ney,bo1y
neyin var?,bo1h k wer
nezdik,bo1ro1dbu2k
nezdinde,bo1ro1dbo1dh
nezdine,bo1ro1dbu2bo1h
nezdîk,bo1ro1dbu2k
nezle,bo1ro1lh
nezr,bo1do1r
nezâket vakti değil,bo1ro1ekbo2 wfo2bo2y dkl
nezâket,bo1ro1ekbo2
nezâketli,bo1ro1ekbo2lw
nezâret etmek,bo1to1erbo2 e
nezâret,bo1to1erbo2
neş'et etmek,bo1so3bo5bo2 e
neş'et,bo1so3bo5bo2
neşet etmek,bo1so3bo5bo2 e
neşf etmek,bo1so3fo1 e
neşr etmek,bo1so3re
neşrolunmak,bo1so3rewlbo1mfo2
neşter,bo1bu2so3bo2r
neşv etmek,bo1so3we
neşv ü nemâ bulmak,bo1so3wwbo1me bu1wlmfo2
nice kere,bo1bu2xu1h krh
nice,bo1bu2xu1h
nice,bo1bu2xu3h
nidâ etmek,bo1de e
nidâ,bo1de
nifâk,bo1fo1efo2
nihâyet derecede,bo1hebu2bo2 drxu1h dh
nihâyet derecesi,bo1hebu2bo2 drxu1h sy
nihâyet pahası,bo1hebu2bo2 bu3hesy
nihâyet-i derece,bo1hebu2bo2 drxu1h
nihâyet,bo1hebu2bo2
nihâyetsiz,bo1hebu2bo2sro1
nikbet,bo1kbu1bo2
nikrîs,bo1fo2rbu2s
nikâb,bo1fo2ebu1
nikâh etmek,bo1kex e
nikâh tahtında,bo1kex bo2xbo2bo1dh
nikâh,bo1kex
nikâhlı,bo1kexlw
nim-cezîre,bo1bu2m xu1ro1bu2rh
nimet,bo1ambo2
nine,bo1bu2bo1h
nisan,bo1bu2sebo1
nisbet-i ceybiyye,bo1sbu1bo2 xu1bu2bu1bu2h
nisbet-i zilliye,bo1sbu1bo2 to1lbu2h
nisbet-i zılliyye,bo1sbu1bo2 to1lbu2h
nisbet,bo1sbu1bo2
nisbeten,bo1sbu1ho2
nisbetinde yapmak,bo1sbu1bo2bo1dh bu2ebu3mfo2
nisbetle vâki olan,bo1sbu1bo2lh wefo2a ewlebo1
nisbetle,bo1sbu1bo2lh
nisyân etmek,bo1sbu2ebo1 e
nisyân,bo1sbu2ebo1
nisâ,bo1se
nisâbını bulmamak,bo1zebu1bo1y bu1wlmemfo2
niyaz etmek,bo1bu2ero1e
niyet etmek,bo1bu2bo2 e
niyet,bo1bu2bo2
niyetinde olmak,bo1bu2bo2bo1dh ew
niyetinden çevirmek,bo1bu2bo2bo1dbo1 xu3wbu2rmk
niyâbet-i saltanat,bo1bu2ebu1bo2 sltbo1bo2
niyâm,bo1bu2em
niyâz etmek,bo1bu2ero1e
niyâz,bo1bu2ero1
niz,kro1
nizâ' etmek,bo1ro1ea e
nizâ',bo1ro1ea
nizâm askeri,bo1to1em askry
nizâm rubası,bo1to1em rwbu1h sy
nizâm u intizâm,bo1to1em webo1bo2to1em
nizâm vermek,bo1to1em wbu2rmk
nizâm üzere,bo1to1em ewro1rh
nizâm,bo1to1em
nizâma koymak,bo1to1emh fo2wmfo2
nizâmsız,bo1to1emsro1
nizâmsızlık,bo1to1emsro1lfo2
nizâmına koymak,bo1to1embo1h fo2wmfo2
nizâmını bozmak,bo1to1embo1y bu1wro1mfo2
niçin,bo1bu2xu3wbo1
nişadır,bo1so3edr
nişan almak,bo1so3ebo1 bu2lmfo2
nişan alış,bo1so3ebo1 elso3
nişan,bo1so3ebo1
nişasta vurmak,bo1so3esbo2h ewrmfo2
nişasta,bo1so3esbo2h
nişasta,bo1so3sbo2h
nişter,bo1bu2so3bo2r
nişâdır,bo1so3edr
nişân al,bo1so3ebo1 el
nişân almak,bo1so3ebo1 elmfo2
nişân bırakmak,bo1so3ebo1 bu1refo2mfo2
nişân koymak,bo1so3ebo1 fo2wmfo2
nişân,bo1so3ebo1
nişâncı,bo1so3ebo1xu1y
nişâne,bo1so3ebo1h
nişângâh,bo1so3ebo1keh
nobran,bo1wbu1rebo1
nohut yakısı,bo1xo1wd bu2efo2bu2sy
nohut,bo1xo1wd
noksân olarak,bo1fo2zebo1 ewlh rfo2
noksân,bo1fo2zebo1
nokta-i ihtirâk,bo1fo2th exbo2refo2
nokta,bo1fo2th
nota,bo1wth
nuhust-zâd,bo1xo1sbo2ro1ed
nuhust-zâde,bo1xo1sbo2ro1edh
nukre,bo1fo2rh
numûne,bo1mwbo1h
nusha (mıska),bo1sxo1h
nushasını yazmak,bo1sxo1h sbo1y bu2ero1mfo2
nusret,bo1zrbo2
nutfe,bo1tfo1h
nutk,bo1tfo2
nâ'il olmak,bo1ebo5l ew
nâ-bemahal,bo1ebu1mxl
nâ-ehl,bo1e ehl
nâ-hakk yere,bo1exfo2 bu2rh
nâ-hakk,bo1exfo2
nâ-hemvâr,bo1ehmwer
nâ-ka'ryâb,bo1efo2arbu2ebu1
nâ-mahdûd,bo1emxdwd
nâ-malûm,bo1emalwm
nâ-merd,bo1emrd
nâ-mesbûk,bo1emsbu1wfo2
nâ-mizâc,bo1emro1exu1
nâ-mütenâhî,bo1embo2bo1ehy
nâ-perhîzkâr,bo1ebu3rhbu2ro1ker
nâ-puhte,bo1ebu3xo1bo2h
nâ-pâk,bo1ebu3ek
nâ-tamâm,bo1ebo2mem
nâ,bo1e
nâcî,bo1exu1y
nâdim olmak,bo1edm ew
nâdim,bo1edm
nâdir bulunur,bo1edrbu1wlbo1wr
nâdir görülür,bo1edrkwrbu2lwr
nâdir,bo1edr
nâdiren,bo1edreo44
nâdîde,bo1edbu2dh
nâfi,bo1efo1a
nâfile,bo1efo1lh
nâfiz olmak,bo1efo1do1 ew
nâfiz-ül-kelimeteyn,bo1efo1do1 elklmbo2bu2bo1
nâgehânî,bo1ekhebo1y
nâhiye,bo1exbu2h
nâhoş,bo1exo1wso3
nâib-i saltanat,bo1ebo5bu1 sltbo1bo2
nâib,bo1ebo5bu1
nâil olmak,bo1ebo5l ew
nâil-i merâm olmak,bo1ebo5l mrem ew
nâim,bo1ebo5m
nâkıs,bo1efo2z
nâliş,bo1elso3
nâm-dâr,bo1emder
nâm-ı diğer,bo1em dbu2kr
nâm,bo1em
nâmdâr,bo1emder
nâme,bo1emh
